SONAVORM,Votmesus,Fookus suhteline sagedus mil.,Referents suhteline sagedus mil.
holger,488.8641518229858,1531.3935681470139,2.1345999955870822
uudistega,474.7587921174927,1531.3935681470139,2.227730783694005
poliitikutel,466.9505305892683,1531.3935681470139,2.281704308619608
vastandumine,451.3753609637287,1531.3935681470139,2.394942880522344
ametlikes,447.4696531290429,1531.3935681470139,2.42457540401091
tõlkimise,437.46552092877175,1531.3935681470139,2.5028899303735495
fake,424.01453379882435,1531.3935681470139,2.6140118934556735
levivad,420.9735271860277,3062.7871362940277,6.27786176193484
peavoolumeedia,405.9456028582998,1531.3935681470139,2.7748741638221763
ühendanud,388.10139871548853,1531.3935681470139,2.9484360871123507
lääne-euroopas,384.49442000271995,1531.3935681470139,2.9854767414730587
mõjuks,370.9028512820545,1531.3935681470139,3.1315227500952783
vormistamise,369.20055438686063,1531.3935681470139,3.1505722294807854
eelistama,360.64851433702296,1531.3935681470139,3.248994539639238
südameasjaks,356.2123925379519,1531.3935681470139,3.3019097601545346
dokumentides,331.8819918145961,1531.3935681470139,3.617284474425705
seletust,329.76564221715506,1531.3935681470139,3.6469169979142713
craig,329.3905596815937,1531.3935681470139,3.652208519965801
maia,315.8123549113418,1531.3935681470139,3.852228053513624
kahtle,310.8628575556547,1531.3935681470139,3.9294842754659576
eurooplased,308.6101838452133,1531.3935681470139,3.9654666254163597
terminit,308.28165899151963,1531.3935681470139,3.9707581474678895
levitamise,303.8821713048579,1531.3935681470139,4.042722847368693
asjatundjate,302.9919364114961,1531.3935681470139,4.057539109112977
levida,300.47691056367495,1531.3935681470139,4.099871285525214
nähtuse,294.4880372811066,1531.3935681470139,4.203585117735196
eksitav,292.76132631585654,1531.3935681470139,4.234275945634068
põhjamaades,288.9060582935168,1531.3935681470139,4.304124036714261
selgitused,287.52919720030314,1531.3935681470139,4.329523342561603
tegelevate,287.3580117687114,1531.3935681470139,4.332698255792521
kuulsuse,286.4484544732389,1531.3935681470139,4.349631126357416
kiputakse,285.71366802505634,1531.3935681470139,4.363389083691393
meediast,283.86526151089856,1531.3935681470139,4.398313129231489
viidatakse,279.4280759306345,1531.3935681470139,4.48403578646627
vilistlane,278.5143691381591,1531.3935681470139,4.502026961441471
usaldusväärsuse,266.76402371871063,1531.3935681470139,4.744378671401532
kommunikatsiooni,264.2406427574486,3062.7871362940277,10.594685451572772
tipu,262.55570849907065,1531.3935681470139,4.836451155098149
ingl,262.01649713013666,3062.7871362940277,10.693107761731223
jutus,253.58912519672532,1531.3935681470139,5.042820515107807
lõputöö,251.86880259347527,1531.3935681470139,5.084094387109739
veenda,247.6068206436081,3062.7871362940277,11.373597497557943
villem,240.21112645287516,1531.3935681470139,5.379361317585096
allikaid,224.94815312784095,1531.3935681470139,5.812207821400226
ajalehtede,222.93934969937953,1531.3935681470139,5.873589477197971
presidendivalimiste,217.22030430601978,1531.3935681470139,6.054559531360287
selgitust,214.16806194669982,1531.3935681470139,6.15509845033935
ajakirjanduse,211.68584614844198,3062.7871362940277,13.47327344760493
sotsiaaldemokraatide,203.82732439555053,1531.3935681470139,6.518096863074288
usaldusväärse,199.97085438529805,1531.3935681470139,6.6630845672862025
tarvitada,197.73163320400627,1531.3935681470139,6.74986552893129
avaldamist,189.10643254003455,1531.3935681470139,7.103339201973474
kriitiliselt,186.93361133951643,1531.3935681470139,7.197528294490702
avaldamise,183.19678752222097,1531.3935681470139,7.364740391319041
sobivaks,175.15261475783996,1531.3935681470139,7.748904892260097
termin,174.8353823866987,1531.3935681470139,7.7647794584146865
nõustu,169.87167748019758,1531.3935681470139,8.020889125708724
väljaande,168.35089390683066,1531.3935681470139,8.102378565302281
sõnastada,167.39721970877684,1531.3935681470139,8.154235481407273
agentuuri,167.28118527870265,1531.3935681470139,8.160585307869109
kasvades,164.6560947817516,1531.3935681470139,8.306631316491329
levima,163.63268200508858,1531.3935681470139,8.364838059058155
propaganda,160.2817460499449,1531.3935681470139,8.560624374964753
väärikas,159.54002042348714,1531.3935681470139,8.605073160197604
peamist,158.42287989781417,1531.3935681470139,8.672804642457184
allikate,149.97248497197566,1531.3935681470139,9.217831413764744
instituudis,147.00345872100502,1531.3935681470139,9.424200773774402
mõjust,145.61383147198003,1531.3935681470139,9.52368138834316
ajakirjanikele,143.4499445669446,1531.3935681470139,9.682427049889052
uudise,139.79372495049228,1531.3935681470139,9.961819414209819
news,136.3449232351822,1531.3935681470139,10.239095169709977
töötlemine,135.92256132348837,1531.3935681470139,10.274019215250071
noortega,127.65426101758716,1531.3935681470139,11.00424925836117
ajakirjanduses,125.16051971497859,1531.3935681470139,11.243426055090314
teadlikkust,122.6271865505479,1531.3935681470139,11.496360809153433
uuringust,115.82922897574265,1531.3935681470139,12.22976576549545
emotsiooni,113.50481907289662,1531.3935681470139,12.50069169453377
seletas,113.38926908764141,1531.3935681470139,12.514449651867748
portaal,112.8677931345958,1531.3935681470139,12.5768896120758
tööriistad,110.16286278863532,1531.3935681470139,12.91025550132217
süüria,107.67708224612431,3062.7871362940277,27.453474707746405
teabe,106.62094907137414,4594.180704441042,42.09829113756001
vaielda,106.52397062248079,1531.3935681470139,13.385434181549536
aktiivset,106.18026699068741,1531.3935681470139,13.431999575603
otsis,102.0278972479043,1531.3935681470139,14.019358523322795
ajakirjanik,99.5565626001892,3062.7871362940277,29.774336279547335
ühendriikides,94.0185168872523,1531.3935681470139,15.298848555382678
levikut,93.84789440886227,1531.3935681470139,15.328481078871244
oskus,93.51696632343831,3062.7871362940277,31.76183196210189
muudetakse,88.73505889116831,1531.3935681470139,16.269313699633226
edastab,86.04067040995037,1531.3935681470139,16.81010725329956
seisukohta,84.53866789547807,1531.3935681470139,17.12654027198104
avastas,83.89699545140064,1531.3935681470139,17.265178149731117
soovitatakse,79.15907540166718,1531.3935681470139,18.35840660557715
asjakohane,79.08989517494322,1531.3935681470139,18.37533947614205
soovita,79.06398375404463,1531.3935681470139,18.38168930260388
erialal,75.1649417899028,1531.3935681470139,19.387078492394526
artikleid,72.86886551973714,1531.3935681470139,20.02946926945023
organisatsioonide,72.76267421822212,1531.3935681470139,20.060160097349105
kommenteerida,69.90667471496133,1531.3935681470139,20.920561582927835
võrdlemisi,69.43734283114,1531.3935681470139,21.068724200370667
seisukoht,69.33427028086123,1531.3935681470139,21.10153163709015
tähtsusega,67.75745227073946,1531.3935681470139,21.615867580498836
uudiseid,59.20012941232461,1531.3935681470139,24.88496990393389
tööst,54.74180763868686,1531.3935681470139,26.993112289263323
kanada,53.674443242282244,1531.3935681470139,27.549780409084246
hoiavad,53.160122177909535,1531.3935681470139,27.8259978601741
jm,53.13281246739941,1531.3935681470139,27.84081412191838
ajakirja,52.89794263274527,1531.3935681470139,27.968868955565398
sotsiaalmeedia,52.55427380843392,1531.3935681470139,28.158305445010164
ühendriikide,52.479987862503876,1531.3935681470139,28.199579317012095
teadlikult,50.726053012750356,1531.3935681470139,29.20920172444396
tamm,48.9445314642266,1531.3935681470139,30.308780006751835
uudised,47.54085694190777,3062.7871362940277,63.44534939784114
kasutas,46.26708754295797,1531.3935681470139,32.120597157195604
üpris,46.23458614039708,1531.3935681470139,32.143879854222334
tunnustatud,46.09916447778723,1531.3935681470139,32.24124385997048
kipub,45.69617568897878,1531.3935681470139,32.534394181625224
toodi,45.48516364839486,1531.3935681470139,32.6899649299402
tuvastada,44.25214956119407,1531.3935681470139,33.62868094188157
jõuavad,43.039398206778436,1531.3935681470139,34.604437608183645
ütlema,42.892779795594336,1531.3935681470139,34.72614261536883
teemadel,42.57370941441373,1531.3935681470139,34.993893631176235
leidsid,40.90207272741703,1531.3935681470139,36.46493676150149
saavutas,40.86167380333544,1531.3935681470139,36.5019774158622
eriala,40.10009146226274,1531.3935681470139,37.2142162839981
suurbritannia,39.53297158579882,1531.3935681470139,37.762417968536575
sõja,38.17389535862449,1531.3935681470139,39.14244691957552
öeldakse,38.13066890132052,1531.3935681470139,39.18795400921868
loeb,37.54827080649775,1531.3935681470139,39.81129530688887
sisaldavad,36.81976046073687,1531.3935681470139,40.618781571952304
mihkel,36.12258539450525,1531.3935681470139,41.422034619374514
kursis,34.97859044262443,1531.3935681470139,42.8094717012856
sõda,34.67702131746266,1531.3935681470139,43.19046128899574
elanike,33.8913404555716,1531.3935681470139,44.21489995817189
saar,33.31508585332427,1531.3935681470139,44.996986917387986
olulisem,32.579729740329924,1531.3935681470139,46.035183543898114
valdkonna,32.564342902490004,1531.3935681470139,46.05740793651454
lõpetanud,32.541655543542554,1531.3935681470139,46.090215373234024
vajaliku,32.197222122181415,1531.3935681470139,46.59396827253965
soovitab,31.5338954671875,1531.3935681470139,47.59512424468907
jõud,30.641047267310686,1531.3935681470139,49.011135545678414
ülikooli,30.591210625753003,6125.5742725880555,199.2723706341468
võimatu,30.25814549101804,1531.3935681470139,49.64400158304137
noortele,29.929789041198575,1531.3935681470139,50.199611398451985
selgus,29.82782126785858,3062.7871362940277,101.71575348332456
protsess,29.689226011837064,1531.3935681470139,50.61446672729192
kauem,29.514935602816333,1531.3935681470139,50.91925839746003
vormis,28.910315861835368,1531.3935681470139,52.00507872243392
nõukogude,28.44927988967278,3062.7871362940277,106.69295912499341
venemaa,28.2707103190615,6125.5742725880555,215.71101303942896
ameerika,28.063734135910362,3062.7871362940277,108.17246869060111
üheksa,27.654183613738496,1531.3935681470139,54.41272125587994
mõtted,27.377583779023592,1531.3935681470139,54.97256428893178
kirjutanud,26.704036411285117,1531.3935681470139,56.3843423722799
külma,24.7719973316058,1531.3935681470139,60.85991172346373
inimestega,24.228176458058787,1531.3935681470139,62.24840710978512
kaotas,23.86283070127658,1531.3935681470139,63.21675564521506
suurendada,23.814948762419714,1531.3935681470139,63.34586878327238
keelatud,23.479749448983153,1531.3935681470139,64.26447701141794
tasandil,22.374950811428594,1531.3935681470139,67.48701394079953
andres,21.919714868727947,1531.3935681470139,68.90937506825071
töötab,21.84838278388661,3062.7871362940277,139.22946991543924
sõnas,21.659258085323017,3062.7871362940277,140.45392811816322
otseselt,21.551699622472057,1531.3935681470139,70.10314244307581
kontrollida,21.078893733008755,1531.3935681470139,71.69800718940687
põhjust,20.01233309522471,1531.3935681470139,75.57245963553692
liit,19.023481015748498,1531.3935681470139,79.55274252269756
rahvusvahelise,18.66833702588249,1531.3935681470139,81.08516730882056
lõi,18.26264646089547,1531.3935681470139,82.9086258077777
kasutab,17.63153437551894,1531.3935681470139,85.91209372422595
äärmiselt,17.05764223134677,1531.3935681470139,88.83618880990127
kogemus,16.917933158842384,1531.3935681470139,89.57806020152573
tasu,16.873181367697878,1531.3935681470139,89.81829530266518
kohaliku,16.38385134207827,1531.3935681470139,92.53072950627931
leidub,15.662216844918449,1531.3935681470139,96.84014506504509
kiirelt,15.661878026234607,1531.3935681470139,96.8422616738657
sõna,15.49568864143656,3062.7871362940277,196.71868209207855
mõtet,14.325008151026235,1531.3935681470139,105.97331212598536
üha,13.093625868239696,1531.3935681470139,116.03355385035364
foto,12.934786103822534,1531.3935681470139,117.47073123954911
andnud,12.642397113693058,1531.3935681470139,120.21068135783119
tekkinud,12.60805142107141,1531.3935681470139,120.54087233384664
tähtis,12.561020699307065,1531.3935681470139,120.99594323027819
kasutamine,12.283750311970694,1531.3935681470139,123.74965130589425
noored,12.059596352380927,1531.3935681470139,126.06839626887457
tartu,12.0468643791303,6125.5742725880555,507.5617368783188
koolis,11.794757342514707,1531.3935681470139,128.92158495905937
eestis,11.50170238454868,6125.5742725880555,531.6667364318572
noorte,11.471080588501117,1531.3935681470139,132.58755143635915
võtnud,10.033478580410371,1531.3935681470139,151.7280450011524
loodud,9.917408663805523,1531.3935681470139,153.51552115015915
projekti,8.914323067928963,1531.3935681470139,170.90240430707544
kasutatakse,8.844463354748765,1531.3935681470139,172.26020886549796
keeles,8.627350064563172,1531.3935681470139,176.62042303595842
tihti,8.600089658722784,1531.3935681470139,177.1834409822412
näiteks,8.069931584010522,7656.967840735069,947.950776225699
kindel,8.029519289051528,1531.3935681470139,189.84499494714146
suurt,7.9007111382959305,1531.3935681470139,192.95640991344092
lisas,7.100125319428496,1531.3935681470139,214.8262705524132
võtab,6.674892673603798,1531.3935681470139,228.57576145110798
kiiresti,6.585278832223632,1531.3935681470139,231.6998760703311
eesmärk,6.544354278332818,1531.3935681470139,233.1550446345018
paljud,6.211375774820007,1531.3935681470139,245.70759324514054
teema,6.075691973888645,1531.3935681470139,251.21712600519328
rääkis,6.049217973211972,1531.3935681470139,252.32093750514235
inimest,5.654745214080816,1531.3935681470139,269.992504548431
väike,5.417046086280296,1531.3935681470139,281.8836129026285
riigi,5.30190327197863,1531.3935681470139,288.0270700044545
vähem,5.233907526117029,1531.3935681470139,291.78193405222
parem,5.127757287613601,1531.3935681470139,297.8428434100421
aastal,5.119693861739342,6125.5742725880555,1195.6680895460106
eesti,4.972404573353264,12251.148545176111,2463.0288947593763
liidu,4.882046159334229,1531.3935681470139,312.8834656893101
tähendab,4.690589590356065,1531.3935681470139,325.69529888047384
tegemist,4.216805504818362,1531.3935681470139,362.4015290475251
kaks,4.046801023711256,3062.7871362940277,756.0886530725144
inimene,4.031974855320944,1531.3935681470139,379.0602987701509
hiljem,4.016161694069992,1531.3935681470139,380.5567412063235
euroopa,3.838794882588786,3062.7871362940277,797.1117069292036
ajal,3.2372552009515863,3062.7871362940277,945.415078858606
sõnul,3.207100943472442,1531.3935681470139,476.8127022368797
tegelikult,3.008989286668742,1531.3935681470139,508.2718591376341
kasutada,2.9911807509932298,1531.3935681470139,511.30390127316065
inimesed,2.777119673999743,1531.3935681470139,550.7924137349062
aastat,2.480264082874417,1531.3935681470139,616.8348421556381
suur,2.478039862651812,1531.3935681470139,617.3893936666384
kindlasti,2.400597381899387,1531.3935681470139,637.3384318009054
ütles,2.3359942655272667,1531.3935681470139,654.9920076692188
aega,2.2131223479993256,1531.3935681470139,691.4124956454874
lihtsalt,1.9238198155291328,1531.3935681470139,795.5369499666683
